FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incident_Rate,Case_Fatality_Ratio
42075,Lebanon,Pennsylvania,US,2022-01-06 04:22:09,40.36680311,-76.45651841,28765,406,,,"Lebanon, Pennsylvania, US",20286.614995098487,1.411437510863897
42077,Lehigh,Pennsylvania,US,2022-01-06 04:22:09,40.6154815,-75.59435245,68397,1055,,,"Lehigh, Pennsylvania, US",18519.81219436908,1.5424653128061172
42079,Luzerne,Pennsylvania,US,2022-01-06 04:22:09,41.17823008,-75.98447579,56129,1086,,,"Luzerne, Pennsylvania, US",17683.04785187939,1.9348286981774128
42081,Lycoming,Pennsylvania,US,2022-01-06 04:22:09,41.34310539,-77.06629984,22298,448,,,"Lycoming, Pennsylvania, US",19680.66796706061,2.009148802583191
42083,McKean,Pennsylvania,US,2022-01-06 04:22:09,41.80938602,-78.56478358,6427,115,,,"McKean, Pennsylvania, US",15820.307692307693,1.789326279757274
42085,Mercer,Pennsylvania,US,2022-01-06 04:22:09,41.30248872,-80.25816981,18911,434,,,"Mercer, Pennsylvania, US",17282.314665886825,2.2949606049389244
42087,Mifflin,Pennsylvania,US,2022-01-06 04:22:09,40.61116939,-77.61070738,9414,241,,,"Mifflin, Pennsylvania, US",20404.005375178807,2.560016995963459
42089,Monroe,Pennsylvania,US,2022-01-06 04:22:09,41.05934058,-75.34031025,27954,420,,,"Monroe, Pennsylvania, US",16417.358211321953,1.502468340845675
42091,Montgomery,Pennsylvania,US,2022-01-06 04:22:09,40.21053671,-75.36652296,118199,2006,,,"Montgomery, Pennsylvania, US",14225.161418436299,1.697137877647019
42093,Montour,Pennsylvania,US,2022-01-06 04:22:09,41.03023987,-76.66345939,3405,81,,,"Montour, Pennsylvania, US",18678.003291278113,2.3788546255506606
42095,Northampton,Pennsylvania,US,2022-01-06 04:22:09,40.75182733,-75.30471829,62242,890,,,"Northampton, Pennsylvania, US",20388.161881520547,1.4299026380900357
42097,Northumberland,Pennsylvania,US,2022-01-06 04:22:09,40.84785433,-76.70798222,17601,478,,,"Northumberland, Pennsylvania, US",19375.18576004756,2.715754786659849
42099,Perry,Pennsylvania,US,2022-01-06 04:22:09,40.40206612,-77.26297447,7045,156,,,"Perry, Pennsylvania, US",15225.190179806365,2.214336408800568
42101,Philadelphia,Pennsylvania,US,2022-01-06 04:22:09,40.00338507,-75.1379271,243701,4284,,,"Philadelphia, Pennsylvania, US",15384.542543735606,1.7578918428730288
42103,Pike,Pennsylvania,US,2022-01-06 04:22:09,41.33155042,-75.03208106,7498,75,,,"Pike, Pennsylvania, US",13435.109032593313,1.0002667377967458
42105,Potter,Pennsylvania,US,2022-01-06 04:22:09,41.74471626,-77.89559864,2611,79,,,"Potter, Pennsylvania, US",15799.346484327725,3.0256606664113366
42107,Schuylkill,Pennsylvania,US,2022-01-06 04:22:09,40.70497338,-76.2150785,26970,562,,,"Schuylkill, Pennsylvania, US",19079.08233646248,2.0837968112717835
42109,Snyder,Pennsylvania,US,2022-01-06 04:22:09,40.77129231,-77.06840691,6435,130,,,"Snyder, Pennsylvania, US",15939.264837015751,2.0202020202020203
42111,Somerset,Pennsylvania,US,2022-01-06 04:22:09,39.97172723,-79.02699593,14455,334,,,"Somerset, Pennsylvania, US",19680.85830598936,2.310619162919405
42113,Sullivan,Pennsylvania,US,2022-01-06 04:22:09,41.44634738,-76.51246591,821,31,,,"Sullivan, Pennsylvania, US",13534.45433564128,3.7758830694275276
42115,Susquehanna,Pennsylvania,US,2022-01-06 04:22:09,41.82147784,-75.80071959,6007,88,,,"Susquehanna, Pennsylvania, US",14895.358063876214,1.4649575495255536
42117,Tioga,Pennsylvania,US,2022-01-06 04:22:09,41.77255149,-77.25433032,6356,172,,,"Tioga, Pennsylvania, US",15658.6435416718,2.7061044682190056
90042,Unassigned,Pennsylvania,US,2022-01-06 04:22:09,,,0,0,,,"Unassigned, Pennsylvania, US",,
42119,Union,Pennsylvania,US,2022-01-06 04:22:09,40.96188846,-77.05996014,9166,134,,,"Union, Pennsylvania, US",20403.8020613049,1.461924503600262
42121,Venango,Pennsylvania,US,2022-01-06 04:22:09,41.40323442,-79.75845449,9138,202,,,"Venango, Pennsylvania, US",18035.05170916555,2.2105493543444954
42123,Warren,Pennsylvania,US,2022-01-06 04:22:09,41.81304978,-79.26969577,5757,181,,,"Warren, Pennsylvania, US",14689.597101375315,3.1439986103873547
42125,Washington,Pennsylvania,US,2022-01-06 04:22:09,40.19208869,-80.24582867,37281,521,,,"Washington, Pennsylvania, US",18021.898339496773,1.397494702395322
42127,Wayne,Pennsylvania,US,2022-01-06 04:22:09,41.64938475,-75.29956506,7916,142,,,"Wayne, Pennsylvania, US",15412.472498588422,1.7938352703385547
42129,Westmoreland,Pennsylvania,US,2022-01-06 04:22:09,40.31377979999999,-79.46615476,61579,1134,,,"Westmoreland, Pennsylvania, US",17649.52034829564,1.8415368875753098
42131,Wyoming,Pennsylvania,US,2022-01-06 04:22:09,41.51955538,-76.01074915,3961,91,,,"Wyoming, Pennsylvania, US",14783.160409046799,2.2973996465539006
42133,York,Pennsylvania,US,2022-01-06 04:22:09,39.9210089,-76.73040131,91095,1216,,,"York, Pennsylvania, US",20285.79827104739,1.3348701904605083
72001,Adjuntas,Puerto Rico,US,2022-01-06 04:22:09,18.180117000000006,-66.754367,1049,0,,,"Adjuntas, Puerto Rico, US",6041.5826758048715,0.0
72003,Aguada,Puerto Rico,US,2022-01-06 04:22:09,18.360255,-67.17513100000001,3685,0,,,"Aguada, Puerto Rico, US",10042.51376246798,0.0
72005,Aguadilla,Puerto Rico,US,2022-01-06 04:22:09,18.459681,-67.12081500000001,4184,0,,,"Aguadilla, Puerto Rico, US",8323.883417885207,0.0
72007,Aguas Buenas,Puerto Rico,US,2022-01-06 04:22:09,18.251619,-66.126806,2362,0,,,"Aguas Buenas, Puerto Rico, US",9518.820020955913,0.0
72009,Aibonito,Puerto Rico,US,2022-01-06 04:22:09,18.131361,-66.264131,1934,0,,,"Aibonito, Puerto Rico, US",8747.964537723901,0.0
72011,Anasco,Puerto Rico,US,2022-01-06 04:22:09,18.287985,-67.120611,2080,0,,,"Anasco, Puerto Rico, US",7950.7664080119275,0.0
72013,Arecibo,Puerto Rico,US,2022-01-06 04:22:09,18.406631,-66.675077,6923,0,,,"Arecibo, Puerto Rico, US",8446.185003538052,0.0
72015,Arroyo,Puerto Rico,US,2022-01-06 04:22:09,17.998457000000005,-66.056546,833,0,,,"Arroyo, Puerto Rico, US",4832.347140039447,0.0
72017,Barceloneta,Puerto Rico,US,2022-01-06 04:22:09,18.445532999999998,-66.56053100000001,1696,0,,,"Barceloneta, Puerto Rico, US",7147.97488093733,0.0
72019,Barranquitas,Puerto Rico,US,2022-01-06 04:22:09,18.201592,-66.30963,2721,0,,,"Barranquitas, Puerto Rico, US",9814.24706943192,0.0
72021,Bayamon,Puerto Rico,US,2022-01-06 04:22:09,18.34946,-66.168435,21943,0,,,"Bayamon, Puerto Rico, US",12963.389634250809,0.0
72023,Cabo Rojo,Puerto Rico,US,2022-01-06 04:22:09,18.040993,-67.154391,3053,0,,,"Cabo Rojo, Puerto Rico, US",6425.339366515837,0.0
72025,Caguas,Puerto Rico,US,2022-01-06 04:22:09,18.211615,-66.050779,13748,0,,,"Caguas, Puerto Rico, US",11033.176572556698,0.0
72027,Camuy,Puerto Rico,US,2022-01-06 04:22:09,18.418578,-66.860206,2581,0,,,"Camuy, Puerto Rico, US",8461.185418305797,0.0
72029,Canovanas,Puerto Rico,US,2022-01-06 04:22:09,18.328802,-65.887612,4142,0,,,"Canovanas, Puerto Rico, US",9271.612123382729,0.0
72031,Carolina,Puerto Rico,US,2022-01-06 04:22:09,18.374986,-65.95683100000001,18450,0,,,"Carolina, Puerto Rico, US",12552.386654329724,0.0
72033,Catano,Puerto Rico,US,2022-01-06 04:22:09,18.437269,-66.14330600000001,2555,0,,,"Catano, Puerto Rico, US",11050.560096881623,0.0
72035,Cayey,Puerto Rico,US,2022-01-06 04:22:09,18.102851,-66.14914,3346,0,,,"Cayey, Puerto Rico, US",7889.8347048975465,0.0
72037,Ceiba,Puerto Rico,US,2022-01-06 04:22:09,18.251818,-65.666416,763,0,,,"Ceiba, Puerto Rico, US",6997.432134996332,0.0
72039,Ciales,Puerto Rico,US,2022-01-06 04:22:09,18.28885,-66.516475,1431,0,,,"Ciales, Puerto Rico, US",9052.378542510121,0.0
72041,Cidra,Puerto Rico,US,2022-01-06 04:22:09,18.173559,-66.161179,3254,0,,,"Cidra, Puerto Rico, US",8494.531025661106,0.0
72043,Coamo,Puerto Rico,US,2022-01-06 04:22:09,18.097597,-66.36014,2312,0,,,"Coamo, Puerto Rico, US",6030.884808013356,0.0
72045,Comerio,Puerto Rico,US,2022-01-06 04:22:09,18.224687,-66.221622,1541,0,,,"Comerio, Puerto Rico, US",8263.620763620764,0.0
72047,Corozal,Puerto Rico,US,2022-01-06 04:22:09,18.304264,-66.327738,3466,0,,,"Corozal, Puerto Rico, US",10732.976186789709,0.0
72049,Culebra,Puerto Rico,US,2022-01-06 04:22:09,18.31586,-65.28813000000001,132,0,,,"Culebra, Puerto Rico, US",7701.283547257876,0.0
72051,Dorado,Puerto Rico,US,2022-01-06 04:22:09,18.436115,-66.278669,4105,0,,,"Dorado, Puerto Rico, US",11358.291137489276,0.0
72053,Fajardo,Puerto Rico,US,2022-01-06 04:22:09,18.318373,-65.666866,2719,0,,,"Fajardo, Puerto Rico, US",9231.343790317105,0.0
72054,Florida,Puerto Rico,US,2022-01-06 04:22:09,18.373715,-66.560488,1125,0,,,"Florida, Puerto Rico, US",9940.797031015289,0.0
72055,Guanica,Puerto Rico,US,2022-01-06 04:22:09,17.982429,-66.91964300000001,664,0,,,"Guanica, Puerto Rico, US",4316.453227588897,0.0
72057,Guayama,Puerto Rico,US,2022-01-06 04:22:09,18.007516,-66.13390799999999,2365,0,,,"Guayama, Puerto Rico, US",5992.65171671101,0.0
72059,Guayanilla,Puerto Rico,US,2022-01-06 04:22:09,18.039942,-66.79186,857,0,,,"Guayanilla, Puerto Rico, US",4862.963173126029,0.0
72061,Guaynabo,Puerto Rico,US,2022-01-06 04:22:09,18.345114000000002,-66.11452299999999,9778,0,,,"Guaynabo, Puerto Rico, US",11678.291610930632,0.0
72063,Gurabo,Puerto Rico,US,2022-01-06 04:22:09,18.266461,-65.97970500000001,4397,0,,,"Gurabo, Puerto Rico, US",9336.844116960056,0.0
72065,Hatillo,Puerto Rico,US,2022-01-06 04:22:09,18.410928,-66.79632600000001,2784,0,,,"Hatillo, Puerto Rico, US",7098.7811719108595,0.0
72067,Hormigueros,Puerto Rico,US,2022-01-06 04:22:09,18.134532,-67.113972,1103,0,,,"Hormigueros, Puerto Rico, US",7107.874726124501,0.0
72069,Humacao,Puerto Rico,US,2022-01-06 04:22:09,18.145211,-65.810174,4540,0,,,"Humacao, Puerto Rico, US",8962.943951987048,0.0
72071,Isabela,Puerto Rico,US,2022-01-06 04:22:09,18.44981,-67.005093,3659,0,,,"Isabela, Puerto Rico, US",9051.777453429979,0.0
72073,Jayuya,Puerto Rico,US,2022-01-06 04:22:09,18.211446,-66.58878,939,0,,,"Jayuya, Puerto Rico, US",6759.772514577784,0.0
72075,Juana Diaz,Puerto Rico,US,2022-01-06 04:22:09,18.050764,-66.49458100000001,3021,0,,,"Juana Diaz, Puerto Rico, US",6761.565836298933,0.0
72077,Juncos,Puerto Rico,US,2022-01-06 04:22:09,18.223793,-65.909109,4086,0,,,"Juncos, Puerto Rico, US",10708.95033416328,0.0
72079,Lajas,Puerto Rico,US,2022-01-06 04:22:09,18.011661,-67.040585,1215,0,,,"Lajas, Puerto Rico, US",5520.218082689687,0.0
72081,Lares,Puerto Rico,US,2022-01-06 04:22:09,18.269035000000002,-66.867236,1878,0,,,"Lares, Puerto Rico, US",7736.03559070687,0.0
72083,Las Marias,Puerto Rico,US,2022-01-06 04:22:09,18.23679,-66.98362,530,0,,,"Las Marias, Puerto Rico, US",6686.0098397880665,0.0
72085,Las Piedras,Puerto Rico,US,2022-01-06 04:22:09,18.187527,-65.86946800000001,3182,0,,,"Las Piedras, Puerto Rico, US",8598.373280730673,0.0
72087,Loiza,Puerto Rico,US,2022-01-06 04:22:09,18.425688,-65.89943000000001,2117,0,,,"Loiza, Puerto Rico, US",8622.164297641835,0.0
72089,Luquillo,Puerto Rico,US,2022-01-06 04:22:09,18.342114000000002,-65.72509699999999,1549,0,,,"Luquillo, Puerto Rico, US",8768.751769034814,0.0
72091,Manati,Puerto Rico,US,2022-01-06 04:22:09,18.420473,-66.490461,3251,0,,,"Manati, Puerto Rico, US",8718.85643790061,0.0
72093,Maricao,Puerto Rico,US,2022-01-06 04:22:09,18.171795,-66.942126,264,0,,,"Maricao, Puerto Rico, US",4861.878453038674,0.0
72095,Maunabo,Puerto Rico,US,2022-01-06 04:22:09,18.017889,-65.922235,722,0,,,"Maunabo, Puerto Rico, US",6995.446177695961,0.0
72097,Mayaguez,Puerto Rico,US,2022-01-06 04:22:09,18.2013,-67.1452,5923,0,,,"Mayaguez, Puerto Rico, US",8280.44177268279,0.0
72099,Moca,Puerto Rico,US,2022-01-06 04:22:09,18.377805,-67.080952,3306,0,,,"Moca, Puerto Rico, US",9475.222836834711,0.0
72101,Morovis,Puerto Rico,US,2022-01-06 04:22:09,18.316963,-66.420383,2651,0,,,"Morovis, Puerto Rico, US",8739.080270314818,0.0
72103,Naguabo,Puerto Rico,US,2022-01-06 04:22:09,18.230636999999998,-65.753897,1925,0,,,"Naguabo, Puerto Rico, US",7472.536004037111,0.0
72105,Naranjito,Puerto Rico,US,2022-01-06 04:22:09,18.288019,-66.252703,3143,0,,,"Naranjito, Puerto Rico, US",11492.19349884822,0.0
72107,Orocovis,Puerto Rico,US,2022-01-06 04:22:09,18.215046,-66.433604,1622,0,,,"Orocovis, Puerto Rico, US",8021.760633036597,0.0
72888,Out of PR,Puerto Rico,US,2021-10-10 23:21:42,,,434,0,,,"Out of PR, Puerto Rico, US",,0.0
72109,Patillas,Puerto Rico,US,2022-01-06 04:22:09,18.03174,-66.012242,947,0,,,"Patillas, Puerto Rico, US",5841.712417494295,0.0
72111,Penuelas,Puerto Rico,US,2022-01-06 04:22:09,18.059645,-66.721572,1172,0,,,"Penuelas, Puerto Rico, US",6088.627980674321,0.0
72113,Ponce,Puerto Rico,US,2022-01-06 04:22:09,18.059498,-66.613748,9314,0,,,"Ponce, Puerto Rico, US",7062.427491450626,0.0
72115,Quebradillas,Puerto Rico,US,2022-01-06 04:22:09,18.439692,-66.926113,2005,0,,,"Quebradillas, Puerto Rico, US",8748.581900689414,0.0
72117,Rincon,Puerto Rico,US,2022-01-06 04:22:09,18.335442999999998,-67.23174,1315,0,,,"Rincon, Puerto Rico, US",9629.4669009959,0.0
72119,Rio Grande,Puerto Rico,US,2022-01-06 04:22:09,18.346329,-65.813742,4713,0,,,"Rio Grande, Puerto Rico, US",9813.638729828217,0.0
72121,Sabana Grande,Puerto Rico,US,2022-01-06 04:22:09,18.08282,-66.943758,1191,0,,,"Sabana Grande, Puerto Rico, US",5485.445836403832,0.0
72123,Salinas,Puerto Rico,US,2022-01-06 04:22:09,18.010386999999994,-66.256592,1699,0,,,"Salinas, Puerto Rico, US",6262.9017988793885,0.0
72125,San German,Puerto Rico,US,2022-01-06 04:22:09,18.111484,-67.03858100000001,1899,0,,,"San German, Puerto Rico, US",6282.4626989115695,0.0
72127,San Juan,Puerto Rico,US,2022-01-06 04:22:09,18.386933,-66.061128,41274,0,,,"San Juan, Puerto Rico, US",12961.270690645992,0.0
72129,San Lorenzo,Puerto Rico,US,2022-01-06 04:22:09,18.147987,-65.976392,3312,0,,,"San Lorenzo, Puerto Rico, US",9202.811970324266,0.0
72131,San Sebastian,Puerto Rico,US,2022-01-06 04:22:09,18.328646,-66.971214,3388,0,,,"San Sebastian, Puerto Rico, US",9536.140508894394,0.0
72133,Santa Isabel,Puerto Rico,US,2022-01-06 04:22:09,17.994525,-66.388913,1330,0,,,"Santa Isabel, Puerto Rico, US",6270.922721486161,0.0
72135,Toa Alta,Puerto Rico,US,2022-01-06 04:22:09,18.362406,-66.246616,7759,0,,,"Toa Alta, Puerto Rico, US",10772.64838597709,0.0
72137,Toa Baja,Puerto Rico,US,2022-01-06 04:22:09,18.431445999999998,-66.213553,8045,0,,,"Toa Baja, Puerto Rico, US",10831.953252278818,0.0
72139,Trujillo Alto,Puerto Rico,US,2022-01-06 04:22:09,18.336159,-65.99888399999999,6300,0,,,"Trujillo Alto, Puerto Rico, US",9894.148317994786,0.0
72999,Unassigned,Puerto Rico,US,2022-01-06 04:22:09,,,9252,3324,,,"Unassigned, Puerto Rico, US",,35.927367055771725
72141,Utuado,Puerto Rico,US,2022-01-06 04:22:09,18.271214,-66.702984,1761,0,,,"Utuado, Puerto Rico, US",6428.180324876802,0.0
72143,Vega Alta,Puerto Rico,US,2022-01-06 04:22:09,18.409346,-66.33725,3580,0,,,"Vega Alta, Puerto Rico, US",9927.622639416544,0.0
72145,Vega Baja,Puerto Rico,US,2022-01-06 04:22:09,18.428262,-66.397924,6379,0,,,"Vega Baja, Puerto Rico, US",12752.13401835156,0.0
72147,Vieques,Puerto Rico,US,2022-01-06 04:22:09,18.123276,-65.44097099999999,315,0,,,"Vieques, Puerto Rico, US",3756.2604340567614,0.0
72149,Villalba,Puerto Rico,US,2022-01-06 04:22:09,18.127951,-66.473115,1754,0,,,"Villalba, Puerto Rico, US",8206.999812839229,0.0
72151,Yabucoa,Puerto Rico,US,2022-01-06 04:22:09,18.070399,-65.896289,2279,0,,,"Yabucoa, Puerto Rico, US",7059.661730995601,0.0
72153,Yauco,Puerto Rico,US,2022-01-06 04:22:09,18.080374,-66.858814,2161,0,,,"Yauco, Puerto Rico, US",6436.336559940432,0.0
,,Recovered,US,2022-01-06 04:22:09,,,0,0,,,"Recovered, US",,
44001,Bristol,Rhode Island,US,2022-01-06 04:22:09,41.71018079,-71.28652315,8547,157,,,"Bristol, Rhode Island, US",17630.314156645145,1.8369018369018368
44003,Kent,Rhode Island,US,2022-01-06 04:22:09,41.67106337,-71.57641596,31905,435,,,"Kent, Rhode Island, US",19419.69176831495,1.3634226610249178
44005,Newport,Rhode Island,US,2022-01-06 04:22:09,41.5642026,-71.26569799,12773,60,,,"Newport, Rhode Island, US",15561.26800029239,0.4697408596257731
44007,Providence,Rhode Island,US,2022-01-06 04:22:09,41.87064746,-71.57753536,150844,2237,,,"Providence, Rhode Island, US",23608.809088931357,1.482989048288298
90044,Unassigned,Rhode Island,US,2022-01-06 04:22:09,,,28661,23,,,"Unassigned, Rhode Island, US",,0.08024842119953944
44009,Washington,Rhode Island,US,2022-01-06 04:22:09,41.45961631,-71.61435303,20462,195,,,"Washington, Rhode Island, US",16294.385118293954,0.9529860228716646
45001,Abbeville,South Carolina,US,2022-01-06 04:22:09,34.22333378,-82.46170658,4407,56,,,"Abbeville, South Carolina, US",17967.953683695516,1.2707056954844564
45003,Aiken,South Carolina,US,2022-01-06 04:22:09,33.54338026,-81.63645384,29947,369,,,"Aiken, South Carolina, US",17525.98436256379,1.2321768457608442
45005,Allendale,South Carolina,US,2022-01-06 04:22:09,32.98837386,-81.35321066,1443,22,,,"Allendale, South Carolina, US",16609.116022099446,1.5246015246015245
45007,Anderson,South Carolina,US,2022-01-06 04:22:09,34.51828081,-82.63959517,41472,826,,,"Anderson, South Carolina, US",20474.135803078618,1.9917052469135803
45009,Bamberg,South Carolina,US,2022-01-06 04:22:09,33.21927586,-81.05659969,2331,64,,,"Bamberg, South Carolina, US",16571.875444333855,2.7456027456027456
45011,Barnwell,South Carolina,US,2022-01-06 04:22:09,33.26679302,-81.43584352,4165,88,,,"Barnwell, South Carolina, US",19960.701619860058,2.112845138055222
45013,Beaufort,South Carolina,US,2022-01-06 04:22:09,32.39226291,-80.72619758,29808,325,,,"Beaufort, South Carolina, US",15515.141420555688,1.0903113258185722
45015,Berkeley,South Carolina,US,2022-01-06 04:22:09,33.20222596,-79.94654523,34852,365,,,"Berkeley, South Carolina, US",15292.20252120382,1.0472856650981293
45017,Calhoun,South Carolina,US,2022-01-06 04:22:09,33.66926881,-80.77722168,1977,54,,,"Calhoun, South Carolina, US",13584.827870542156,2.731411229135053
45019,Charleston,South Carolina,US,2022-01-06 04:22:09,32.82487866,-79.96512315,76452,756,,,"Charleston, South Carolina, US",18583.102823002097,0.9888557526291006
45021,Cherokee,South Carolina,US,2022-01-06 04:22:09,35.05122251,-81.61828622,11000,267,,,"Cherokee, South Carolina, US",19197.207678883067,2.4272727272727272
45023,Chester,South Carolina,US,2022-01-06 04:22:09,34.69249168,-81.1583216,7238,124,,,"Chester, South Carolina, US",22447.587147996528,1.7131804365846919
45025,Chesterfield,South Carolina,US,2022-01-06 04:22:09,34.64137396,-80.15640140000002,8373,162,,,"Chesterfield, South Carolina, US",18341.730558598032,1.9347903977069152
45027,Clarendon,South Carolina,US,2022-01-06 04:22:09,33.66610974,-80.21647898,5685,138,,,"Clarendon, South Carolina, US",16846.940287449994,2.4274406332453826
45029,Colleton,South Carolina,US,2022-01-06 04:22:09,32.87582989,-80.67641292,6200,193,,,"Colleton, South Carolina, US",16455.662605833797,3.1129032258064515
45031,Darlington,South Carolina,US,2022-01-06 04:22:09,34.33358335,-79.96027485,13439,243,,,"Darlington, South Carolina, US",20173.22645531238,1.8081702507627055
45033,Dillon,South Carolina,US,2022-01-06 04:22:09,34.39007791,-79.37741872,6983,120,,,"Dillon, South Carolina, US",22910.85665540208,1.7184591149935557
45035,Dorchester,South Carolina,US,2022-01-06 04:22:09,33.0794369,-80.40502652,38445,396,,,"Dorchester, South Carolina, US",23613.55944695932,1.0300429184549356
45037,Edgefield,South Carolina,US,2022-01-06 04:22:09,33.77221995,-81.96231108,4889,60,,,"Edgefield, South Carolina, US",17934.702861335292,1.2272448353446512
45039,Fairfield,South Carolina,US,2022-01-06 04:22:09,34.39287073,-81.1195624,3836,96,,,"Fairfield, South Carolina, US",17165.615071374235,2.502606882168926
45041,Florence,South Carolina,US,2022-01-06 04:22:09,34.02361754,-79.70189312,29554,556,,,"Florence, South Carolina, US",21370.568286175007,1.8813020234147662
45043,Georgetown,South Carolina,US,2022-01-06 04:22:09,33.43443342,-79.33202141,10842,190,,,"Georgetown, South Carolina, US",17297.383535417997,1.752444198487364
45045,Greenville,South Carolina,US,2022-01-06 04:22:09,34.89502264,-82.37295012,119687,1576,,,"Greenville, South Carolina, US",22861.01210600105,1.316767902946853
45047,Greenwood,South Carolina,US,2022-01-06 04:22:09,34.15272415,-82.12715789,14313,245,,,"Greenwood, South Carolina, US",20212.9612630806,1.711730594564382
45049,Hampton,South Carolina,US,2022-01-06 04:22:09,32.77419582,-81.13845571,3398,75,,,"Hampton, South Carolina, US",17677.66101342212,2.207180694526192
45051,Horry,South Carolina,US,2022-01-06 04:22:09,33.9212828,-78.99555293,69163,938,,,"Horry, South Carolina, US",19533.101183062638,1.3562164741263392
45053,Jasper,South Carolina,US,2022-01-06 04:22:09,32.43171982,-81.02487495,4275,82,,,"Jasper, South Carolina, US",14215.40917101719,1.9181286549707601
45055,Kershaw,South Carolina,US,2022-01-06 04:22:09,34.33988254,-80.58763164,14042,219,,,"Kershaw, South Carolina, US",21099.607819566947,1.5596068936048997
